IP LOGLOG
DP 1911.0906216891378 8.2721493302242e-06
DP 1919.920665593284 8.201879615025062e-06
DP 1928.7915080207779 8.132167906964295e-06
DP 1937.703337477989 8.063010084024458e-06
DP 1946.6563433422623 7.99440205237897e-06
DP 1955.650715865949 7.92633974621426e-06
DP 1964.6866461804455 7.85881912755306e-06
DP 1973.7643263002553 7.791836186078613e-06
DP 1982.8839491270714 7.725386938959973e-06
DP 1992.0457084538702 7.659467430678322e-06
DP 2001.249798969037 7.594073732854236e-06
DP 2010.4964162604979 7.529201944076029e-06
DP 2019.7857568198785 7.464848189729023e-06
DP 2029.118018046678 7.401008621825899e-06
DP 2038.4933982524633 7.337679418837981e-06
DP 2047.9120966650855 7.2748567855274905e-06
DP 2057.374313432913 7.2125369527808096e-06
DP 2066.8802496290823 7.150716177442724e-06
DP 2076.4301072557746 7.089390742151609e-06
DP 2086.024089248504 7.028556955175598e-06
DP 2095.662399480433 6.968211150249685e-06
DP 2105.3452427667053 6.908349686413797e-06
DP 2115.0728248687947 6.848968947851827e-06
DP 2124.845352498883 6.790065343731554e-06
DP 2134.6630333242447 6.731635308045601e-06
DP 2144.5260759716675 6.673675299453191e-06
DP 2154.4346900318833 6.616181801122948e-06
DP 2164.3890860640204 6.559151320576552e-06
DP 2174.38947560008 6.502580389533334e-06
DP 2184.4360711494273 6.4464655637558e-06
DP 2194.5290862033135 6.3908034228960116e-06
DP 2204.6687352394088 6.3355905703429165e-06
DP 2214.855233726359 6.2808236330705525e-06
DP 2225.0887981283695 6.226499261487154e-06
DP 2235.3696459097955 6.172614129285161e-06
DP 2245.697995539774 6.119164933292046e-06
DP 2256.0740664968603 6.066148393322111e-06
DP 2266.498079273694 6.013561252029073e-06
DP 2276.97025538168 5.961400274759607e-06
DP 2287.4908173557033 5.909662249407643e-06
DP 2298.059988758851 5.858343986269623e-06
DP 2308.6779941871687 5.807442317900553e-06
DP 2319.345059274429 5.756954098970922e-06
DP 2330.0614106969247 5.706876206124483e-06
DP 2340.8272761782932 5.657205537836841e-06
DP 2351.6428844943484 5.607939014274887e-06
DP 2362.5084654779466 5.559073577157093e-06
DP 2373.4242500238674 5.510606189614587e-06
DP 2384.3904700937205 5.462533836053106e-06
DP 2395.407358720878 5.414853522015702e-06
DP 2406.475150015424 5.367562274046304e-06
DP 2417.5940791691296 5.320657139554091e-06
DP 2428.764382460452 5.274135186678643e-06
DP 2439.98629725955 5.227993504155936e-06
DP 2451.2600620333383 5.182229201185053e-06
DP 2462.585916350547 5.136839407295785e-06
DP 2473.964100886813 5.091821272216954e-06
DP 2485.3948574298 5.047171965745521e-06
DP 2496.8784288843267 5.002888677616533e-06
DP 2508.41505927754 4.9589686173737375e-06
DP 2520.004993764092 4.915409014241088e-06
DP 2531.648478631354 4.872207116994907e-06
DP 2543.3457613046494 4.8293601938368954e-06
DP 2555.097090352507 4.786865532267858e-06
DP 2566.9027154919504 4.7447204389621594e-06
DP 2578.7628875938008 4.702922239643004e-06
DP 2590.6778586880077 4.6614682789583726e-06
DP 2602.647881969006 4.6203559203577605e-06
DP 2614.673211801092 4.579582545969659e-06
DP 2626.754103723837 4.539145556479694e-06
DP 2638.8908144575103 4.499042371009584e-06
DP 2651.0836019085377 4.45927042699677e-06
DP 2663.3327251749824 4.419827180074771e-06
DP 2675.6384445520453 4.380710103954304e-06
DP 2688.0010215376064 4.341916690305024e-06
DP 2700.4207188377727 4.303444448638058e-06
DP 2712.897800372466 4.265290906189219e-06
DP 2725.4325312810292 4.2274536078029005e-06
DP 2738.025177927858 4.189930115816692e-06
DP 2750.676007908066 4.1527180099466775e-06
DP 2763.3852900531697 4.115814887173419e-06
DP 2776.1532944367996 4.0792183616286465e-06
DP 2788.9802923804414 4.042926064482608e-06
DP 2801.866556459195 4.006935643832117e-06
DP 2814.81236050758 3.971244764589238e-06
DP 2827.817979625341 3.9358511083707065e-06
DP 2840.883690183303 3.900752373387938e-06
DP 2854.009769829239 3.865946274337774e-06
DP 2867.1964974937696 3.831430542293849e-06
DP 2880.4441533962963 3.7972029245985942e-06
DP 2893.7530190509506 3.763261184755952e-06
DP 2907.123377272577 3.729603102324693e-06
DP 2920.5555121827465 3.69622647281238e-06
DP 2934.049709215787 3.6631291075700133e-06
DP 2947.6062551248574 3.6303088336872567e-06
DP 2961.2254379880346 3.5977634938883484e-06
DP 2974.9075472144405 3.5654909464286097e-06
DP 2988.652873550384 3.5334890649916086e-06
DP 3002.461709085549 3.501755738586922e-06
DP 3016.3343472591955 3.4702888714485247e-06
DP 3030.2710828663962 3.439086382933814e-06
DP 3044.272212064303 3.408146207423228e-06
DP 3058.338032378433 3.377466294220481e-06
DP 3072.4688427090036 3.347044607453404e-06
DP 3086.664943337273 3.3168791259753965e-06
DP 3100.9266359319267 3.286967843267462e-06
DP 3115.254223555488 3.2573087673408565e-06
DP 3129.648010670752 3.227899920640335e-06
DP 3144.108303147265 3.198739339947957e-06
DP 3158.635408267817 3.1698250762875148e-06
DP 3173.229634734976 3.1411551948295303e-06
DP 3187.8912926776457 3.112727774796814e-06
DP 3202.620693657652 3.0845409093706607e-06
DP 3217.4181506763716 3.056592705597524e-06
DP 3232.283978181379 3.02888128429636e-06
DP 3247.218492073129 3.001404779966468e-06
DP 3262.22200971167 2.974161340695932e-06
DP 3277.2948499233835 2.9471491280706146e-06
DP 3292.4373330077688 2.9203663170836993e-06
DP 3307.649780744241 2.8938110960458e-06
DP 3322.932516398972 2.867481666495614e-06
DP 3338.2858647317607 2.841376243111134e-06
DP 3353.7101520029305 2.8154930536213957e-06
DP 3369.2057059802673 2.789830338718769e-06
DP 3384.772855945981 2.764386351971792e-06
DP 3400.411932703706 2.7391593597385416e-06
DP 3416.1232685855284 2.714147641080532e-06
DP 3431.9071974590447 2.6893494876771595e-06
DP 3447.7640547344645 2.664763203740649e-06
DP 3463.6941773717326 2.6403871059315472e-06
DP 3479.6979038876916 2.616219523274724e-06
DP 3495.775574363275 2.5922587970758976e-06
DP 3511.9275304507296 2.568503280838691e-06
DP 3528.154115380883 2.5449513401821573e-06
DP 3544.455673970434 2.5216013527588674e-06
DP 3560.832552629278 2.4984517081734665e-06
DP 3577.2850993678735 2.4755008079017495e-06
DP 3593.8136638046276 2.452747065210249e-06
DP 3610.4185971733373 2.4301889050762926e-06
DP 3627.1002523306465 2.407824764108576e-06
DP 3643.858983763544 2.3856530904682417e-06
DP 3660.695147596902 2.363672343790399e-06
DP 3677.6091016010323 2.341880995106199e-06
DP 3694.6012051993025 2.320277526765335e-06
DP 3711.671819475765 2.2988604323590524e-06
DP 3728.8213071828336 2.2776282166436373e-06
DP 3746.050032748993 2.256579395464375e-06
DP 3763.358362286535 2.2357124956799855e-06
DP 3780.7466635993496 2.2150260550875266e-06
DP 3798.2153061907343 2.194518622347764e-06
DP 3815.7646612712488 2.174188756911019e-06
DP 3833.3951017666013 2.154035028943458e-06
DP 3851.1070023255706 2.134056019253868e-06
DP 3868.9007393279758 2.1142503192208623e-06
DP 3886.7766908926656 2.094616530720564e-06
DP 3904.73523688556 2.0751532660547286e-06
DP 3922.7767589277196 2.0558591478793174e-06
DP 3940.9016404034496 2.0367328091335354e-06
DP 3959.1102664684586 2.0177728929692783e-06
DP 3977.4030240580346 1.9989780526810563e-06
DP 3995.7803018952695 1.980346951636344e-06
DP 4014.2424904993222 1.96187826320636e-06
DP 4032.789982193707 1.9435706706973034e-06
DP 4051.4231711146476 1.9254228672819894e-06
DP 4070.142453219437 1.907433555931941e-06
DP 4088.9482262948623 1.8896014493499033e-06
DP 4107.840889965646 1.8719252699027757e-06
DP 4126.820845702954 1.854403749554966e-06
DP 4145.888496832911 1.8370356298021736e-06
DP 4165.044248545182 1.8198196616055798e-06
DP 4184.288507901582 1.8027546053264572e-06
DP 4203.6216838447135 1.785839230661203e-06
DP 4223.044187206674 1.7690723165767577e-06
DP 4242.556430717777 1.752452651246453e-06
DP 4262.158829015322 1.7359790319862564e-06
DP 4281.851798652413 1.7196502651914211e-06
DP 4301.635758106795 1.7034651662735407e-06
DP 4321.511127789765 1.6874225595979933e-06
DP 4341.478330055092 1.6715212784217886e-06
DP 4361.537789208003 1.655760164831804e-06
DP 4381.689931514193 1.6401380696834208e-06
DP 4401.935185208875 1.6246538525395487e-06
DP 4422.273980505899 1.6093063816100233e-06
DP 4442.706749606883 1.5940945336914068e-06
DP 4463.233926710395 1.5790171941071572e-06
DP 4483.855948021189 1.5640732566481932e-06
DP 4504.573251759458 1.5492616235138245e-06
DP 4525.386278170169 1.5345812052530602e-06
DP 4546.2954695324 1.5200309207062982e-06
DP 4567.301270168745 1.5056096969473774e-06
DP 4588.4041264547595 1.491316469226008e-06
DP 4609.604486828433 1.477150180910567e-06
DP 4630.90280179974 1.4631097834312463e-06
DP 4652.29952396019 1.4491942362235899e-06
DP 4673.795107992461 1.4354025066723667e-06
DP 4695.39001068006 1.421733570055818e-06
DP 4717.084690917018 1.4081864094902579e-06
DP 4738.879609717653 1.3947600158750224e-06
DP 4760.775230226368 1.3814533878377825e-06
DP 4782.772017727483 1.368265531680199e-06
DP 4804.870439655131 1.3551954613239288e-06
DP 4827.070965603183 1.3422421982569813e-06
DP 4849.374067335235 1.3294047714804159e-06
DP 4871.780218794631 1.316682217455376e-06
DP 4894.289896114529 1.3040735800504798e-06
DP 4916.903577628029 1.291577910489533e-06
DP 4939.621743878321 1.2791942672995924e-06
DP 4962.4448776289155 1.2669217162593508e-06
DP 4985.373463873894 1.2547593303478587e-06
DP 5008.40798984821 1.2427061896935926e-06
DP 5031.548945038054 1.2307613815238176e-06
DP 5054.796821191241 1.2189240001143225e-06
DP 5078.152112327673 1.2071931467394333e-06
DP 5101.615314749834 1.1955679296223831e-06
DP 5125.186927053331 1.1840474638859915e-06
DP 5148.867450137495 1.1726308715036577e-06
DP 5172.65738721602 1.1613172812506876e-06
DP 5196.5572438276595 1.1501058286559118e-06
DP 5220.567527846975 1.1389956559536425e-06
DP 5244.688749495117 1.1279859120359262e-06
DP 5268.921421350674 1.1170757524051102e-06
DP 5293.266058360562 1.1062643391267255e-06
DP 5317.7231778509695 1.0955508407826573e-06
DP 5342.293299538352 1.0849344324246417e-06
DP 5366.976945540477 1.0744142955280485e-06
DP 5391.774640387503 1.0639896179459779e-06
DP 5416.686911033153 1.0536595938636424e-06
DP 5441.71428686589 1.0434234237530601e-06
DP 5466.85729972018 1.033280314328033e-06
DP 5492.116483887789 1.0232294784994244e-06
DP 5517.492376129126 1.0132701353307338e-06
DP 5542.985515684669 1.0034015099939452e-06
DP 5568.5964442864115 9.936228337256815e-07
DP 5594.325706169378 9.83933343783637e-07
DP 5620.173848083188 9.743322834033008e-07
DP 5646.14141930367 9.648189017549568e-07
DP 5672.228971644543 9.553924539009706e-07
DP 5698.437059469139 9.460522007533545e-07
DP 5724.766239702179 9.367974090316122e-07
DP 5751.217071841614 9.276273512208615e-07
DP 5777.790117970504 9.185413055302299e-07
DP 5804.485942768978 9.095385558515236e-07
DP 5831.305113526222 9.006183917181692e-07
DP 5858.248200152536 8.917801082644302e-07
DP 5885.31577519145 8.830230061848823e-07
DP 5912.508413831878 8.743463916941674e-07
DP 5939.826693920357 8.657495764870036e-07
DP 5967.271195973313 8.572318776984648e-07
DP 5994.8425031894085 8.487926178645191e-07
DP 6022.541201461928 8.40431124882831e-07
DP 6050.367879391221 8.321467319738248e-07
DP 6078.32312829723 8.239387776419969e-07
DP 6106.407542232039 8.158066056374924e-07
DP 6134.621717992506 8.077495649179346e-07
DP 6162.966255132942 7.997670096105037e-07
DP 6191.441755977844 7.918582989742772e-07
DP 6220.048825634712 7.840227973628038e-07
DP 6248.7880720068915 7.762598741869412e-07
DP 6277.6601058065 7.685689038779344e-07
DP 6306.6655405674055 7.609492658507372e-07
DP 6335.804992658251 7.534003444675871e-07
DP 6365.079081295571 7.459215290018092e-07
DP 6394.488428556941 7.385122136018716e-07
DP 6424.03365939419 7.311717972556779e-07
DP 6453.715401646701 7.238996837550972e-07
DP 6483.534286054723 7.166952816607314e-07
DP 6513.490946272802 7.095580042669164e-07
DP 6543.586018883232 7.024872695669577e-07
DP 6573.820143409585 6.954825002186018e-07
DP 6604.193962330306 6.885431235097344e-07
DP 6634.708121092348 6.816685713243124e-07
DP 6665.363268124914 6.748582801085179e-07
DP 6696.160054853219 6.681116908371458e-07
DP 6727.099135712337 6.614282489802142e-07
DP 6758.181168161111 6.548074044697965e-07
DP 6789.406812696109 6.482486116670861e-07
DP 6820.776732865685 6.417513293296656e-07
DP 6852.291595284061 6.353150205790123e-07
DP 6883.9520696454965 6.289391528682149e-07
DP 6915.758828738525 6.226231979499073e-07
DP 6947.712548460237 6.163666318444238e-07
DP 6979.81390783066 6.101689348081597e-07
DP 7012.06358900718 6.040295913021561e-07
DP 7044.462277299037 5.979480899608894e-07
DP 7077.010661181889 5.919239235612735e-07
DP 7109.709432312436 5.859565889918764e-07
DP 7142.559285543126 5.800455872223359e-07
DP 7175.560918936924 5.741904232729902e-07
DP 7208.715033782135 5.683906061847119e-07
DP 7242.022334607315 5.626456489889427e-07
DP 7275.483529196228 5.569550686779416e-07
DP 7309.099328602911 5.513183861752206e-07
DP 7342.870447166762 5.457351263061943e-07
DP 7376.797602527734 5.402048177690209e-07
DP 7410.88151564157 5.34726993105646e-07
DP 7445.122910795139 5.293011886730419e-07
DP 7479.522515621821 5.239269446146397e-07
DP 7514.081061116965 5.186038048319629e-07
DP 7548.799281653435 5.133313169564476e-07
DP 7583.677914997191 5.08109032321462e-07
DP 7618.717702322995 5.029365059345077e-07
DP 7653.919388230148 4.978132964496205e-07
DP 7689.28372075831 4.927389661399538e-07
DP 7724.811451403404 4.877130808705515e-07
DP 7760.5033351335705 4.827352100713095e-07
DP 7796.360130405234 4.778049267101159e-07
DP 7832.382599179196 4.7292180726618446e-07
DP 7868.571506936847 4.680854317035632e-07
DP 7904.927622696424 4.632953834448284e-07
DP 7941.45171902934 4.585512493449608e-07
DP 7978.144572076625 4.538526196653973e-07
DP 8015.006961565405 4.491990880482629e-07
DP 8052.039670825474 4.445902514907835e-07
DP 8089.243486805943 4.4002571031986733e-07
DP 8126.619200091946 4.355050681668719e-07
DP 8164.167604921468 4.3102793194253324e-07
DP 8201.889499202203 4.265939118120775e-07
DP 8239.785684528515 4.222026211705009e-07
DP 8277.856966198477 4.1785367661801937e-07
DP 8316.104153230961 4.1354669793569186e-07
DP 8354.528058382866 4.0928130806120666e-07
DP 8393.129498166365 4.050571330648397e-07
DP 8431.909292866256 4.0087380212558025e-07
DP 8470.868266557407 3.967309475074171e-07
DP 8510.007247122247 3.9262820453579597e-07
DP 8549.32706626838 3.885652115742327e-07
DP 8588.828559546251 3.845416100010967e-07
DP 8628.512566366891 3.805570441865504e-07
DP 8668.379930019779 3.766111614696516e-07
DP 8708.431497690723 3.7270361213561587e-07
DP 8748.66812047991 3.6883404939323264e-07
DP 8789.090653419955 3.6500212935244627e-07
DP 8829.699955494087 3.6120751100208774e-07
DP 8870.496889654409 3.574498561877632e-07
DP 8911.482322840202 3.537288295898992e-07
DP 8952.657125996397 3.500440987019378e-07
DP 8994.022174092044 3.463953338086873e-07
DP 9035.578346138926 3.427822079648226e-07
DP 9077.326525210228 3.392043969735374e-07
DP 9119.267598459299 3.3566157936534663e-07
DP 9161.402457138516 3.3215343637703415e-07
DP 9203.73199661822 3.2867965193075295e-07
DP 9246.257116405739 3.2523991261326844e-07
DP 9288.978720164503 3.218339076553498e-07
DP 9331.89771573324 3.184613289113064e-07
DP 9375.015015145285 3.151218708386659e-07
DP 9418.33153464795 3.1181523047799795e-07
DP 9461.848194721997 3.085411074328795e-07
DP 9505.565920101197 3.0529920385000104e-07
DP 9549.485639791967 3.0208922439941417e-07
DP 9593.608287093142 2.989108762549167e-07
DP 9637.934799615787 2.957638690745787e-07
DP 9682.466119303124 2.9264791498140543e-07
DP 9727.203192450543 2.895627285441372e-07
DP 9772.146969725725 2.8650802675818457e-07
DP 9817.298406188836 2.8348352902669947e-07
DP 9862.65846131282 2.8048895714178084e-07
DP 9908.228099003798 2.775240352658127e-07
DP 9954.008287621524 2.7458848991293724e-07
DP 10000.0 2.716820499306542e-07
EN
