#Format: <DP> <Energy in keV> <Spectrum in ph cm^-2 s^-1 keV^-1>
#flux (100.0 - 10000.0 keV):  0.0005535336768481181 ph/cm^2/s
#Pivot Energy = 1 GeV (Spectrum from 4FGL-DR3)


IP LINLIN
DP 1463.0 5.0000000000000004e-08
DP 1469.0 4.8999999999999995e-08
DP 1476.0 4.8999999999999995e-08
DP 1483.0 4.8999999999999995e-08
DP 1490.0 4.8e-08
DP 1497.0 4.8e-08
DP 1504.0 4.8e-08
DP 1511.0 4.7e-08
DP 1518.0 4.7e-08
DP 1525.0 4.7e-08
DP 1532.0 4.6e-08
DP 1539.0 4.6e-08
DP 1546.0 4.6e-08
DP 1553.0 4.5000000000000006e-08
DP 1560.0 4.5000000000000006e-08
DP 1567.0 4.5000000000000006e-08
DP 1575.0 4.4e-08
DP 1582.0 4.4e-08
DP 1589.0 4.4e-08
DP 1597.0 4.3e-08
DP 1604.0 4.3e-08
DP 1611.0 4.3e-08
DP 1619.0 4.2e-08
DP 1626.0 4.2e-08
DP 1634.0 4.2e-08
DP 1641.0 4.1e-08
DP 1649.0 4.1e-08
DP 1657.0 4.1e-08
DP 1664.0 4e-08
DP 1672.0 4e-08
DP 1680.0 4e-08
DP 1687.0 4e-08
DP 1695.0 3.9e-08
DP 1703.0 3.9e-08
DP 1711.0 3.9e-08
DP 1719.0 3.8e-08
DP 1727.0 3.8e-08
DP 1735.0 3.8e-08
DP 1743.0 3.8e-08
DP 1751.0 3.7e-08
DP 1759.0 3.7e-08
DP 1767.0 3.7e-08
DP 1775.0 3.7e-08
DP 1783.0 3.6e-08
DP 1792.0 3.6e-08
DP 1800.0 3.6e-08
DP 1808.0 3.4999999999999996e-08
DP 1817.0 3.4999999999999996e-08
DP 1825.0 3.4999999999999996e-08
DP 1833.0 3.4999999999999996e-08
DP 1842.0 3.4e-08
DP 1850.0 3.4e-08
DP 1859.0 3.4e-08
DP 1868.0 3.4e-08
DP 1876.0 3.3000000000000004e-08
DP 1885.0 3.3000000000000004e-08
DP 1894.0 3.3000000000000004e-08
DP 1902.0 3.3000000000000004e-08
DP 1911.0 3.1999999999999995e-08
DP 1920.0 3.1999999999999995e-08
DP 1929.0 3.1999999999999995e-08
DP 1938.0 3.1999999999999995e-08
DP 1947.0 3.1999999999999995e-08
DP 1956.0 3.1e-08
DP 1965.0 3.1e-08
DP 1974.0 3.1e-08
DP 1983.0 3.1e-08
DP 1992.0 3.0000000000000004e-08
DP 2001.0 3.0000000000000004e-08
DP 2009.9999999999998 3.0000000000000004e-08
DP 2020.0 3.0000000000000004e-08
DP 2029.0 2.9e-08
DP 2037.9999999999998 2.9e-08
DP 2048.0 2.9e-08
DP 2057.0 2.9e-08
DP 2067.0 2.9e-08
DP 2076.0 2.8e-08
DP 2086.0 2.8e-08
DP 2096.0 2.8e-08
DP 2105.0 2.8e-08
DP 2115.0 2.8e-08
DP 2125.0 2.7e-08
DP 2135.0 2.7e-08
DP 2145.0 2.7e-08
DP 2154.0 2.7e-08
DP 2164.0 2.7e-08
DP 2174.0 2.5999999999999998e-08
DP 2184.0 2.5999999999999998e-08
DP 2195.0 2.5999999999999998e-08
DP 2205.0 2.5999999999999998e-08
DP 2215.0 2.5999999999999998e-08
DP 2225.0 2.5000000000000002e-08
DP 2235.0 2.5000000000000002e-08
DP 2246.0 2.5000000000000002e-08
DP 2256.0 2.5000000000000002e-08
DP 2266.0 2.5000000000000002e-08
DP 2277.0 2.5000000000000002e-08
DP 2287.0 2.4e-08
DP 2298.0 2.4e-08
DP 2309.0 2.4e-08
DP 2319.0 2.4e-08
DP 2330.0 2.4e-08
DP 2341.0 2.3e-08
DP 2352.0 2.3e-08
DP 2363.0 2.3e-08
DP 2373.0 2.3e-08
DP 2384.0 2.3e-08
DP 2395.0 2.3e-08
DP 2406.0 2.2e-08
DP 2418.0 2.2e-08
DP 2429.0 2.2e-08
DP 2440.0 2.2e-08
DP 2451.0 2.2e-08
DP 2463.0 2.2e-08
DP 2474.0 2.1e-08
DP 2485.0 2.1e-08
DP 2497.0 2.1e-08
DP 2508.0 2.1e-08
DP 2520.0 2.1e-08
DP 2532.0 2.1e-08
DP 2543.0 2.1e-08
DP 2555.0 2e-08
DP 2567.0 2e-08
DP 2579.0 2e-08
DP 2591.0 2e-08
DP 2603.0 2e-08
DP 2615.0 2e-08
DP 2627.0 2e-08
DP 2639.0 1.9e-08
DP 2651.0 1.9e-08
DP 2663.0 1.9e-08
DP 2676.0 1.9e-08
DP 2688.0 1.9e-08
DP 2700.0 1.9e-08
DP 2713.0 1.9e-08
DP 2725.0 1.8e-08
DP 2738.0 1.8e-08
DP 2751.0 1.8e-08
DP 2763.0 1.8e-08
DP 2776.0 1.8e-08
DP 2789.0 1.8e-08
DP 2802.0 1.8e-08
DP 2815.0 1.7e-08
DP 2828.0 1.7e-08
DP 2841.0 1.7e-08
DP 2854.0 1.7e-08
DP 2867.0 1.7e-08
DP 2880.0 1.7e-08
